NET_ACO,NET_PCO,NET_FCA,NET_CRR,NET_CE,NET_S_R,NET_S_S_O,NET_S_RETRAN,NET_BAD_S_R,NET_R_S,NET_P_P_R_Q,NET_P_R_E_C,NET_D_A_D_L,NET_T_R_P_L,NET_C_W_R_F,NET_C_W_R_P,NET_TCP_D_L,NET_F_RETRAN,NET_FWD_RETRAN,NET_RETRAN_S_S,NET_O_TCP_TO,NET_S_RETRAN_F,NET_T_R_L_P,NET_P_C_R_Q,NET_C_R_U_D,NET_C_R_E_U_C,NET_C_A_T,NET_T_RST_MEM,IO_R,IO_B,IO_BI,IO_BO,IO_IN,IO_CS,DATE,TIME,CPU_T_P_S,CPU_COUNT,CPU_SYS,CPU_USR,CPU_USR_N_P,CPU_IDLE,CPU_WAIT,CPU_IRQ,CPU_S_IRQ,CPU_STEAL,CPU_GUEST,CPU_F,CPU_F_A,CPU_LA_1,CPU_LA_5,CPU_LA_15,CPU_CS,CPU_INT,CPU_P_SIZE,MEM_TOT,MEM_FREE,MEM_P_CACHE,MEM_B_CACHE,MEM_SLAB,MEM_D_P,MEM_R_SLAB,NETU_TCP_R,NETU_TCP_S,NETU_UDP_R,NETU_UDP_S,NETU_IP_R,NETU_IP_S,NETU_IP_U,NETU_IP_F,MEM_USED,CPU_TOT,ID,mpatha_TS,mpatha_READS,mpatha_READ_TR,mpatha_WRITES,mpatha_WRITE_TR,mpathap1_TS,mpathap1_READS,mpathap1_READ_TR,mpathap1_WRITES,mpathap1_WRITE_TR,sda_TS,sda_READS,sda_READ_TR,sda_WRITES,sda_WRITE_TR,sdb_TS,sdb_READS,sdb_READ_TR,sdb_WRITES,sdb_WRITE_TR,sdc_TS,sdc_READS,sdc_READ_TR,sdc_WRITES,sdc_WRITE_TR,sdd_TS,sdd_READS,sdd_READ_TR,sdd_WRITES,sdd_WRITE_TR,sde_TS,sde_READS,sde_READ_TR,sde_WRITES,sde_WRITE_TR,eth0_P_RCV,eth0_B_RCV,eth0_P_SENT,eth0_B_SENT,eth0_SPEED,eth0_DUP_MODE,eth1_P_RCV,eth1_B_RCV,eth1_P_SENT,eth1_B_SENT,eth1_SPEED,eth1_DUP_MODE,eth2_P_RCV,eth2_B_RCV,eth2_P_SENT,eth2_B_SENT,eth2_SPEED,eth2_DUP_MODE,eth3_P_RCV,eth3_B_RCV,eth3_P_SENT,eth3_B_SENT,eth3_SPEED,eth3_DUP_MODE,sacf_INST,sacf_MIN_USR_CPU,sacf_MAX_USR_CPU,sacf_TOT_USR_CPU,sacf_MIN_SYS_CPU,sacf_MAX_SYS_CPU,sacf_TOT_SYS_CPU,sacf_MIN_CPU,sacf_MAX_CPU,sacf_TOT_CPU,sacf_MIN_DSK_READ,sacf_MAX_DSK_READ,sacf_TOT_DSK_READ,sacf_MIN_DSK_WRITE,sacf_MAX_DSK_WRITE,sacf_TOT_DSK_WRITE,sacf_MIN_TCP_SENT,sacf_MAX_TCP_SENT,sacf_TOT_TCP_SENT,sacf_MIN_TCP_RECV,sacf_MAX_TCP_RECV,sacf_TOT_TCP_RECV,sacf_MIN_UDP_SENT,sacf_MAX_UDP_SENT,sacf_TOT_UDP_SENT,sacf_MIN_UDP_RECV,sacf_MAX_UDP_RECV,sacf_TOT_UDP_RECV,sacf_MIN_V_MEM,sacf_MAX_V_MEM,sacf_TOT_V_MEM,sacf_MIN_V_G_MEM,sacf_MAX_V_G_MEM,sacf_TOT_V_G_MEM,sacf_MIN_R_MEM,sacf_MAX_R_MEM,sacf_TOT_R_MEM,sacf_MIN_R_G_MEM,sacf_MAX_R_G_MEM,sacf_TOT_R_G_MEM,pcef_INST,pcef_MIN_USR_CPU,pcef_MAX_USR_CPU,pcef_TOT_USR_CPU,pcef_MIN_SYS_CPU,pcef_MAX_SYS_CPU,pcef_TOT_SYS_CPU,pcef_MIN_CPU,pcef_MAX_CPU,pcef_TOT_CPU,pcef_MIN_DSK_READ,pcef_MAX_DSK_READ,pcef_TOT_DSK_READ,pcef_MIN_DSK_WRITE,pcef_MAX_DSK_WRITE,pcef_TOT_DSK_WRITE,pcef_MIN_TCP_SENT,pcef_MAX_TCP_SENT,pcef_TOT_TCP_SENT,pcef_MIN_TCP_RECV,pcef_MAX_TCP_RECV,pcef_TOT_TCP_RECV,pcef_MIN_UDP_SENT,pcef_MAX_UDP_SENT,pcef_TOT_UDP_SENT,pcef_MIN_UDP_RECV,pcef_MAX_UDP_RECV,pcef_TOT_UDP_RECV,pcef_MIN_V_MEM,pcef_MAX_V_MEM,pcef_TOT_V_MEM,pcef_MIN_V_G_MEM,pcef_MAX_V_G_MEM,pcef_TOT_V_G_MEM,pcef_MIN_R_MEM,pcef_MAX_R_MEM,pcef_TOT_R_MEM,pcef_MIN_R_G_MEM,pcef_MAX_R_G_MEM,pcef_TOT_R_G_MEM
0,0,0,0,127,11794,12198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,289,44103,130930,2013/11/25,15:02:11,100,16,10.275,8.1,0,78.3125,1.4,0,22.2,0,0,18888,946,0.06,0.10,0.08,551787,193158,4096,32091.19921875,181.71484375,26811.65234375,441.75,1260.55859375,3.921875,1162.49609375,11318,11720,5,2,111730,111635,11451,99918,31909.484375,18.375,496,0,0,0,0,0,0,0,0,0,0,110,0,0,35,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.8,0.26927490234375,208.2,0.319546508789062,1000,1,20045.8,144.480963134766,19986.2,143.853823852539,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,11.8,11.8,11.8,6.8,6.8,6.8,18.6,18.6,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,70.6,70.6,70.6,106.6,106.6,106.6,177.2,177.2,177.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
0,0,0,0,127,16561,16967,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,146,53546,167546,2013/11/25,15:02:16,100,16,12.1875,10.25,0,73.5,0.8,0,31,0,0,24346,1219,0.05,0.10,0.08,770429,250914,4096,32091.19921875,178.109375,26814.1328125,441.75,1260.3125,5.8046875,1162.48828125,15384,15784,5,3,155398,155853,15522,140058,31913.08984375,22.4375,497,0,0,0,0,0,0,0,0,0,0,86,0,0,23,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4,0.081707763671875,161.2,0.150057983398438,1000,1,28005.2,201.933996582031,28047.2,201.678039550781,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,12,12,12,8,8,8,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,88.6,88.6,88.6,134,134,134,222.6,222.6,222.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
0,0,0,0,127,26641,27126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,79797,258912,2013/11/25,15:02:21,100,16,15.1375,14.45,0,64.6625,0.4,0,47.2,0,0,21018,1053,0.05,0.10,0.08,1302052,400062,4096,32091.19921875,198.56640625,26788.93359375,441.75,1264.46484375,9.70703125,1162.21484375,26142,26619,7,3,275992,275159,26242,248538,31892.6328125,29.5875,498,0,0,0,0,0,0,0,0,0,0,75,0,0,16,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8,0.0825302124023437,191.6,0.17520751953125,1000,1,50199,360.418910217285,49962.4,358.25608215332,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,18.6,18.6,18.6,12.4,12.4,12.4,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,128.6,128.6,128.6,194,194,194,322.6,322.6,322.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
2,0,2,0,127,12144,12551,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,41273,123653,2013/11/25,15:02:26,100,16,11.35,8.8875,0,76.3875,0.8,0,26.2,0,0,17024,852,0.04,0.10,0.08,732264,237296,4096,32091.19921875,200.93359375,26792.01171875,441.75,1260.87109375,12.79296875,1162.18359375,13778,14204,7,4,146055,147612,13882,133404,31890.265625,20.2375,499,0,0,0,0,0,0,0,0,0,0,58,0,0,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.8,0.0849517822265625,171.8,0.159675598144531,1000,1,26465,193.043420410156,26718.8,194.138217163086,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,9.4,9.4,9.4,6.2,6.2,6.2,15.6,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,69.6,69.6,69.6,104.8,104.8,104.8,174.4,174.4,174.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
0,0,0,0,127,19235,19683,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,2646,61424,196027,12,2013/11/25,15:02:31,100,16,12.425,10.4125,0,72.8125,0.8,0,32.8,0,0,19818,992,0.04,0.09,0.08,850392,271139,4096,32091.19921875,197.765625,26794.28515625,441.75,1260.23828125,2.28515625,1162.109375,16378,16798,5,2,171407,171103,16462,154317,31893.43359375,22.8375,500,0,0,0,0,0,0,0,0,0,0,251,0,0,144,26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2,0.0966201782226563,174,0.172305297851563,1000,1,30982.4,223.485067749023,30866,222.232604980469,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,12.8,12.8,12.8,9.2,9.2,9.2,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,96,96,96,147,147,147,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
0,0,0,0,127,16148,16677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,257,45217,179708,14,2013/11/25,15:02:36,100,16,13.4375,13.3125,0,69.425,2.6,0.2,26.8,0,0,30201,1513,0.04,0.09,0.08,932944,257704,4096,32091.19921875,185.0390625,26811.66796875,441.75,1260.80078125,18.5703125,1162.05078125,17628,18168,5,3,145912,154023,17746,128702,31906.16015625,26.75,501,0,0,0,0,0,0,0,0,0,0,161,0,0,45,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.8,2.46733551025391,592.2,2.58043670654297,1000,1,25628.4,185.916110229492,27173,188.779870605469,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,56.8,56.8,56.8,46.8,46.8,46.8,103.6,103.6,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,105.8,105.8,105.8,113.4,113.4,113.4,219.2,219.2,219.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309068,310996,0,0,0
0,0,0,0,127,25396,25841,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,310,78746,253313,2013/11/25,15:02:41,100,16,19.525,16.0375,0,59.3625,0.6,0,41.4,0,0,17024,852,0.03,0.09,0.08,1269646,370479,4096,32091.19921875,196.0703125,26795.83203125,441.71875,1261.98828125,28.2421875,1161.8671875,24871,25336,7,3,223690,232387,24990,198633,31895.12890625,35.5625,502,0,0,0,0,0,0,0,0,0,0,103,0,0,36,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.2,4.43877563476562,873,3.93770141601563,1000,1,39799.4,286.820150756836,41475.4,287.961575317383,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,57.2,57.2,57.2,82.6,82.6,82.6,139.8,139.8,139.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,121.6,121.6,121.6,186.6,186.6,186.6,308.2,308.2,308.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,-4,0,-4
2,0,2,0,127,29154,29615,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,159,90595,288606,2013/11/25,15:02:46,100,16,19.025,18.1,0,55.6375,0.8,0,62.6,0,0,21281,1066,0.03,0.09,0.08,1496091,469714,4096,32091.19921875,192.40625,26799.77734375,441.71875,1261.5703125,31.60546875,1161.8359375,29543,29989,7,4,313859,320614,29641,283232,31898.79296875,37.125,503,0,0,0,0,0,0,0,0,0,0,102,0,0,24,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4,0.0745895385742188,179.4,0.167068481445312,1000,1,57092.4,411.902429199219,58376.2,410.844021606445,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,22.4,22.4,22.4,16.2,16.2,16.2,38.6,38.6,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,166.8,166.8,166.8,258.2,258.2,258.2,425,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,13213,13631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,53964,167223,2013/11/25,15:02:51,100,16,13.175,11.525,0,70.825,1,0,35,0,0,17024,852,0.03,0.09,0.08,929898,295240,4096,32091.19921875,194.69921875,26803.16796875,441.71875,1260.578125,35.05078125,1161.703125,18176,18615,5,2,187139,191185,18272,169853,31896.5,24.7,504,0,0,0,0,0,0,0,0,0,0,65,0,0,12,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2,0.0760009765625,176.2,0.162051391601563,1000,1,33779,245.852722167969,34522.2,247.389849853516,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,13.6,13.6,13.6,9,9,9,22.6,22.6,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,98.6,98.6,98.6,150.4,150.4,150.4,249,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,14814,15233,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,49917,153844,2013/11/25,15:02:56,100,16,10.9,8.4625,0,77.375,0.4,0,23.8,0,0,17024,852,0.03,0.08,0.08,630671,213071,4096,32091.19921875,211.8203125,26789.89453125,441.71875,1259.9140625,37.2734375,1161.6328125,11995,12403,5,3,125671,128019,12057,113597,31879.37890625,19.3625,505,0,0,0,0,0,0,0,0,0,0,50,0,0,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0.0688095092773438,164.2,0.152755737304688,1000,1,22723.2,163.984057617187,23127.2,163.984155273437,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,9.4,9.4,9.4,6.4,6.4,6.4,15.8,15.8,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,74.4,74.4,74.4,116.2,116.2,116.2,190.6,190.6,190.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,4086,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5520,18494,44940,2013/11/25,15:03:01,100,16,8.4375,5.45,0,83.75,2,0,13.6,0,0,17024,852,0.10,0.10,0.09,362919,129270,4096,32091.19921875,211.38671875,26791.23828125,441.72265625,1260.015625,11.75,1161.61328125,6685,7064,7,3,65658,66569,6779,58864,31879.8125,13.8875,506,0,0,0,0,0,0,0,0,0,0,357,0,0,249,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.8,0.0699874877929687,152.4,0.142123413085938,1000,1,11775,85.1526123046875,11901.6,85.0870788574219,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,4.8,4.8,4.8,3.2,3.2,3.2,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,36.4,36.4,36.4,56.2,56.2,56.2,92.6,92.6,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
2,0,2,0,127,12020,12422,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,906,37145,105938,2013/11/25,15:03:06,100,16,10.1125,7.425,0,79.325,4,0,19.6,0,0,19819,992,0.09,0.10,0.08,496698,176626,4096,32091.19921875,222.375,26778.625,441.70703125,1260.8515625,8.94140625,1161.5859375,10306,10704,7,4,101378,101279,10373,90103,31868.82421875,17.5375,507,0,0,0,0,0,0,0,0,0,0,195,0,0,79,9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6,0.0706512451171875,159.8,0.146839904785156,1000,1,18221.8,131.519766235352,18139.6,129.989239501953,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,8,8,8,6,6,6,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,61.8,61.8,61.8,92.2,92.2,92.2,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,16777,17182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1576,51432,155694,2013/11/25,15:03:11,100,16,12.9875,10.975,0,71.2125,3.6,0.2,33.6,0,0,17024,852,0.17,0.11,0.09,811728,265726,4096,32091.19921875,219.984375,26781.3046875,441.70703125,1260.78125,4.50390625,1161.57421875,15661,16063,5,2,161439,162639,15735,146569,31871.21484375,23.9625,508,0,0,0,0,0,0,0,0,0,0,164,0,0,90,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.2,0.117433166503906,173.2,0.181941223144531,1000,1,29357.4,212.242736816406,29534.2,213.081683349609,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,13.8,13.8,13.8,8,8,8,21.8,21.8,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,96.8,96.8,96.8,148,148,148,244.8,244.8,244.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,14764,15161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151,48624,144913,2013/11/25,15:03:16,100,16,12.0875,10.3625,0,73.5375,1,0,30.8,0,0,17024,852,0.15,0.11,0.09,724686,243282,4096,32091.19921875,220.125,26783.55078125,441.7109375,1259.95703125,6.20703125,1161.56640625,14759,15154,5,3,148556,148724,14899,133567,31871.07421875,22.45,509,0,0,0,0,0,0,0,0,0,0,100,0,0,22,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0.104641723632813,158.8,0.147895812988281,1000,1,26796.4,193.470812988281,26796.4,193.05173034668,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,12.2,12.2,12.2,7.8,7.8,7.8,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,89.8,89.8,89.8,133.4,133.4,133.4,223.2,223.2,223.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,7680,8049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,36759,104968,2013/11/25,15:03:21,100,16,9.6,7.3875,0,80.0125,0.4,0,19.6,0,0,17024,852,0.14,0.11,0.09,453125,164683,4096,32091.19921875,214.9921875,26785.25390625,441.71484375,1259.609375,7.796875,1161.5625,9469,9849,7,3,92692,92812,9581,82959,31876.20703125,16.9875,510,0,0,0,0,0,0,0,0,0,0,51,0,0,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6,0.073199462890625,152.4,0.139872741699219,1000,1,16618.6,119.896658325195,16594.2,119.456369018555,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,8.6,8.6,8.6,5.2,5.2,5.2,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,65.4,65.4,65.4,93,93,93,158.4,158.4,158.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
2,0,2,0,127,23978,24423,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,26,71185,227741,14,2013/11/25,15:03:26,100,16,14.8,13.2,0,66.975,0.4,0,38.4,0,0,17956,899,0.13,0.11,0.09,1071910,336826,4096,32091.19921875,214.28515625,26788.375,441.72265625,1259.65234375,10.92578125,1161.578125,21139,21576,7,4,217973,218277,21259,196699,31876.9140625,28,511,0,0,0,0,0,0,0,0,0,0,57,0,0,11,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.0808090209960937,176.6,0.164430236816406,1000,1,39339.2,283.463815307617,39344.6,282.918551635742,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,16.2,16.2,16.2,10.4,10.4,10.4,26.6,26.6,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,119.4,119.4,119.4,178.2,178.2,178.2,297.6,297.6,297.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,20891,21321,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,2474,61434,194108,13,2013/11/25,15:03:31,100,16,13.8875,12.6375,0,67.9625,4.8,0,38.4,0,0,17024,852,0.12,0.10,0.09,1000410,315580,4096,32091.19921875,209.83984375,26791.6171875,441.73046875,1259.640625,2.37890625,1161.58984375,19765,20187,5,2,202883,203207,19891,183017,31881.359375,26.525,512,0,0,0,0,0,0,0,0,0,0,229,1,8,120,24736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.8,0.0851974487304688,170.2,0.161624145507813,1000,1,36611.8,264.223159790039,36630.8,263.779644775391,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,15.4,15.4,15.4,10,10,10,25.4,25.4,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,113.4,113.4,113.4,167,167,167,280.4,280.4,280.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,32174,32922,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,282,89733,319385,21,2013/11/25,15:03:36,100,16,17.7375,17.6,0,58.65,3.2,0,50.2,0,0,31936,1600,0.11,0.10,0.09,1496285,437856,4096,32091.19921875,187.72265625,26801.37890625,441.734375,1261.45703125,11.01171875,1161.59375,28737,29276,5,3,288450,287485,28848,258219,31903.4765625,35.3375,513,0,0,0,0,0,0,0,0,0,0,232,0,0,63,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.4,1.36006164550781,412.4,1.41306915283203,1000,1,52116.2,374.516091918945,51844.4,371.596240234375,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,41.2,41.2,41.2,27.4,27.4,27.4,68.6,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,169.4,169.4,169.4,222,222,222,391.4,391.4,391.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309064,310992,0,0,0
0,0,0,0,127,21544,21949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1852,77846,262694,2013/11/25,15:03:41,100,16,22.7125,20.6,0,50.25,7,0,48,0,0,17024,852,0.10,0.10,0.09,1522648,429901,4096,32091.19921875,201.61328125,26789.4140625,441.73828125,1260.15234375,27.5,1161.27734375,28648,29267,7,3,257579,259400,28784,230117,31889.5859375,43.3125,514,0,0,0,0,0,0,0,0,0,0,250,0,0,122,18592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.2,6.99832916259766,1296.6,6.45692596435547,1000,1,45850.4,330.600387573242,46122.2,331.974954223633,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,92.2,92.2,92.2,122.6,122.6,122.6,214.8,214.8,214.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,138.8,138.8,138.8,202.2,202.2,202.2,341,341,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309000,310928,-64,0,-64
2,0,2,0,127,7439,7822,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,33681,94227,2013/11/25,15:03:46,100,16,9.575,6.8,0,80.6625,0.4,0,18.4,0,0,17024,852,0.09,0.10,0.09,471257,168820,4096,32091.19921875,202.046875,26790.97265625,441.73828125,1259.96484375,28.1875,1161.22265625,8965,9358,7,4,93748,93981,9078,84619,31889.15234375,16.375,515,0,0,0,0,0,0,0,0,0,0,88,0,0,18,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4,0.0748123168945312,158,0.147799682617188,1000,1,16927,123.8732421875,16927,123.617385864258,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,7.4,7.4,7.4,4.4,4.4,4.4,11.8,11.8,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,341168,364208,0,0,0,4268,83224,87492,0,0,0,2,53.2,53.2,53.2,81.4,81.4,81.4,134.6,134.6,134.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,368544,378480,0,0,0,1928,309000,310928,0,0,0
